z166222-221.ip.fs.fed.us	01:04 am  Thursday January 1, 2009	my steve +	 LATT=  46.36 LONG= 113.94
204.124.92.254	02:57 pm  Wednesday November 4, 2009	HELENA WB AP MT	 LATT=  46.60 LONG=-112.00
204.124.92.254	03:09 pm  Wednesday November 4, 2009	HELENA WB AP MT	 LATT=  46.60 LONG=-112.00
204.124.92.254	03:11 pm  Wednesday November 4, 2009	HELENA WB AP MT	 LATT=  46.60 LONG=-112.00
204.124.92.254	03:16 pm  Wednesday November 4, 2009	HELENA WB AP MT	 LATT=  46.60 LONG=-112.00
204.124.92.254	03:18 pm  Wednesday November 4, 2009	HELENA WB AP MT	 LATT=  46.60 LONG=-112.00
204.124.92.254	03:19 pm  Wednesday November 4, 2009	HELENA WB AP MT	 LATT=  46.60 LONG=-112.00
166.2.22.228	03:40 pm  Wednesday November 4, 2009	Bunyip Fire Area +	 LATT= -38.10 LONG=-145.71
166.5.18.73	03:46 pm  Wednesday November 4, 2009	Waterman 3200ft +	 LATT=  40.85 LONG= 123.45
166.5.18.73	03:48 pm  Wednesday November 4, 2009	Waterman 3200ft +	 LATT=  40.85 LONG= 123.45
166.2.22.228	03:48 pm  Wednesday November 4, 2009	CHEESMAN CO +	 LATT=  39.22 LONG= 105.24
166.2.22.228	03:53 pm  Wednesday November 4, 2009	CHEESMAN CO +	 LATT=  39.22 LONG= 105.24
166.2.22.228	04:23 pm  Wednesday November 4, 2009	SANTA BARBARA CA	 LATT=  34.42 LONG=-119.72
166.2.22.228	04:29 pm  Wednesday November 4, 2009	STEVENSVILLE MT	 LATT=  46.52 LONG=-114.10
166.2.22.228	04:36 pm  Wednesday November 4, 2009	SANTA BARBARA CA	 LATT=  34.42 LONG=-119.72
199.133.214.119	03:14 pm  Friday November 6, 2009	MAY RS ID	 LATT=  44.60 LONG=-113.92
75.216.102.150	10:48 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	10:50 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	10:53 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	10:54 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	10:54 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	10:55 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	10:56 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	10:58 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	11:17 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
75.216.102.150	11:18 am  Friday November 13, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
159.238.122.221	09:26 am  Monday November 16, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
159.238.122.221	09:28 am  Monday November 16, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
12.16.248.154	02:44 pm  Monday November 16, 2009	FLAGSTAFF WB AP AZ	 LATT=  35.13 LONG=-111.67
166.3.55.195	09:22 am  Tuesday November 17, 2009	ALAMOGORDO NM +	 LATT=  32.77 LONG= 105.61
130.184.96.57	09:05 am  Wednesday November 18, 2009	FAYETTEVILLE Lake Wilson Rd +	 LATT=  36.01 LONG=  94.14
166.6.180.81	01:34 pm  Wednesday November 18, 2009	DryOrr +	 LATT=  46.57 LONG= 121.05
132.1.207.22	04:26 pm  Thursday November 19, 2009	SANTA BARBARA CA	 LATT=  34.42 LONG=-119.72
132.1.207.21	08:15 am  Friday November 20, 2009	LOMPOC CA	 LATT=  34.63 LONG=-120.47
129.101.145.214	09:15 am  Friday November 20, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
129.101.95.249	10:15 am  Friday November 20, 2009	Moscow Mtn +	 LATT=  46.85 LONG= 116.88
199.133.16.35	03:51 pm  Monday November 23, 2009	ARROWROCK DAM ID	 LATT=  43.60 LONG=-115.92
131.216.32.184	04:50 pm  Monday November 23, 2009	RENO WSFO AP NV	 LATT=  39.50 LONG=-119.78
150.131.75.12	10:10 am  Tuesday November 24, 2009	TROUT CREEK RS MT 38.83+ +	 LATT=  47.87 LONG= 115.54
67.184.225.5	05:54 pm  Wednesday November 25, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
67.184.225.5	05:54 pm  Wednesday November 25, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
67.184.225.5	05:56 pm  Wednesday November 25, 2009	MOSCOW U OF I ID	 LATT=  46.73 LONG=-117.00
66.248.173.140	10:24 am  Friday November 27, 2009	CRUZ BAY VI	 LATT=  18.33 LONG= -64.80
76.178.170.222	02:36 pm  Sunday November 29, 2009	SAINT MARIES ID +	 LATT=  47.15 LONG= 116.27
76.178.170.222	02:37 pm  Sunday November 29, 2009	SAINT MARIES ID +	 LATT=  47.15 LONG= 116.27
76.178.170.222	02:44 pm  Sunday November 29, 2009	SAINT MARIES ID +	 LATT=  47.15 LONG= 116.27
166.2.22.120	03:42 pm  Sunday November 29, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
166.2.22.120	03:43 pm  Sunday November 29, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
142.24.223.190	03:30 pm  Monday November 30, 2009	MOSCOW U OF I ID	 LATT=  46.73 LONG=-117.00
204.181.131.254	08:38 am  Tuesday December 1, 2009	BANGOR Test 2 +	 LATT=  44.80 LONG= -68.82
137.150.107.16	01:22 pm  Wednesday December 2, 2009	TAHOE CA +	 LATT=  39.17 LONG=-120.15
137.150.107.16	01:28 pm  Wednesday December 2, 2009	TAHOE CA +	 LATT=  39.17 LONG=-120.15
137.150.107.16	01:30 pm  Wednesday December 2, 2009	TAHOE CA +	 LATT=  39.17 LONG=-120.15
204.181.131.254	04:41 am  Thursday December 3, 2009	BANGOR  FIELD ME +	 LATT=  44.80 LONG= -68.82
204.181.131.254	04:47 am  Thursday December 3, 2009	BANGOR  FIELD ME +	 LATT=  44.80 LONG= -68.82
204.181.131.254	06:07 am  Thursday December 3, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
204.181.131.254	06:09 am  Thursday December 3, 2009	BANGOR  FIELD ME +	 LATT=  44.80 LONG= -68.82
204.124.92.254	08:47 am  Thursday December 3, 2009	WORLAND WY	 LATT=  44.02 LONG=-107.97
204.124.92.254	08:48 am  Thursday December 3, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
204.124.92.254	08:50 am  Thursday December 3, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
204.124.92.254	08:50 am  Thursday December 3, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
204.124.92.254	08:51 am  Thursday December 3, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
204.124.92.254	08:51 am  Thursday December 3, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
204.124.92.254	08:59 am  Thursday December 3, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
166.6.212.86	03:00 pm  Thursday December 3, 2009	COLVILLE WB AP WA	 LATT=  48.53 LONG=-117.87
166.5.128.47	05:21 pm  Thursday December 3, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
166.5.128.47	05:22 pm  Thursday December 3, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
129.82.113.207	04:26 pm  Friday December 4, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
204.181.131.254	07:07 am  Monday December 7, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
204.181.131.254	08:32 am  Monday December 7, 2009	ESTES PARK 1N CO +	 LATT=  41.20 LONG= 106.88
204.124.92.254	09:42 am  Monday December 7, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
204.124.92.254	09:43 am  Monday December 7, 2009	ROY 8 NE MT	 LATT=  47.42 LONG=-108.83
166.6.172.92	10:37 am  Monday December 7, 2009	SEELEY LAKE RS MT 22.55 +	 LATT=  47.14 LONG= 113.60
166.6.172.92	10:38 am  Monday December 7, 2009	SEELEY LAKE RS MT 22.55 +	 LATT=  47.14 LONG= 113.60
204.181.131.254	11:03 am  Monday December 7, 2009	ESTES PARK 1N CO +	 LATT=  41.20 LONG= 106.88
166.5.18.73	01:31 pm  Monday December 7, 2009	Waterman 3200ft +	 LATT=  40.85 LONG= 123.45
63.164.26.196	06:49 am  Tuesday December 8, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
63.164.26.196	06:49 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.80 LONG=  68.74
204.181.131.254	06:48 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
204.181.131.254	06:48 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
63.164.26.196	06:49 am  Tuesday December 8, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
204.181.131.254	06:49 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
63.164.26.196	06:48 am  Tuesday December 8, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
204.181.131.254	06:49 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
204.181.131.254	06:49 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
63.164.26.196	06:48 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.80 LONG=  68.74
204.181.131.254	06:48 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
204.181.131.254	06:49 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
63.164.26.196	06:49 am  Tuesday December 8, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
204.181.131.254	06:57 am  Tuesday December 8, 2009	Bangor Test 2 +	 LATT=  44.84 LONG=  68.74
63.164.26.196	06:58 am  Tuesday December 8, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
63.164.26.196	06:58 am  Tuesday December 8, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
63.164.26.196	07:01 am  Tuesday December 8, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
204.124.92.254	07:09 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:09 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:10 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:19 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:19 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:20 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:21 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:21 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:41 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:43 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:49 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:50 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:50 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:51 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:52 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:59 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	07:59 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:01 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:18 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:21 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:22 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:23 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:24 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:39 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:40 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:42 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:43 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:47 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
63.164.26.196	08:50 am  Tuesday December 8, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
204.124.92.254	08:50 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:51 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:52 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	08:53 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
204.124.92.254	09:24 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
63.164.26.196	09:35 am  Tuesday December 8, 2009	ESTES PARK_Everett +	 LATT=  41.20 LONG= 106.88
204.124.92.254	09:38 am  Tuesday December 8, 2009	Gallatin Rapids +	 LATT=  47.70 LONG= 109.43
159.189.216.187	09:59 am  Tuesday December 8, 2009	HUNTINGTON OR	 LATT=  44.35 LONG=-117.27
159.189.216.187	10:01 am  Tuesday December 8, 2009	HUNTINGTON OR	 LATT=  44.35 LONG=-117.27
131.215.67.197	02:28 pm  Tuesday December 8, 2009	SEELEY LAKE RS MT 22.55 +	 LATT=  47.14 LONG= 113.60
63.164.27.33	06:45 pm  Tuesday December 8, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	07:17 pm  Tuesday December 8, 2009	MOUNT WASHINGTON WB NH +	 LATT=  44.27 LONG= -71.30
63.164.27.33	06:33 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:42 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:44 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:45 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:46 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:47 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:48 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:49 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	06:50 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
72.73.116.238	07:06 am  Wednesday December 9, 2009	BANGOR testees +	 LATT=  44.80 LONG= -68.82
63.164.27.33	07:52 am  Wednesday December 9, 2009	ESTES PARK 1N CO +	 LATT=  40.38 LONG=-105.52
63.164.27.33	08:24 am  Wednesday December 9, 2009	ESTES PARK 1N CO DP +	 LATT=  40.38 LONG=-105.52
63.164.27.33	08:31 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	08:43 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.27.33	08:46 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	08:59 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	09:05 am  Wednesday December 9, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	10:15 am  Wednesday December 9, 2009	ESTES PARK_O'Neal +	 LATT=  41.20 LONG= 106.88
63.164.26.196	10:16 am  Wednesday December 9, 2009	ESTES PARK_O'Neal +	 LATT=  41.20 LONG= 106.88
63.164.26.196	10:16 am  Wednesday December 9, 2009	ESTES PARK_O'Neal +	 LATT=  41.20 LONG= 106.88
63.164.26.196	10:17 am  Wednesday December 9, 2009	ESTES PARK_O'Neal +	 LATT=  41.20 LONG= 106.88
63.164.26.196	10:19 am  Wednesday December 9, 2009	ESTES PARK_O'Neal +	 LATT=  41.20 LONG= 106.88
63.164.26.196	10:25 am  Wednesday December 9, 2009	ESTES PARK_O'Neal +	 LATT=  41.20 LONG= 106.88
166.7.5.154	02:56 pm  Wednesday December 9, 2009	Valles Caldera +	 LATT=  36.02 LONG= 106.57
63.164.26.196	07:05 am  Thursday December 10, 2009	BANGOR DOW FIELD ME	 LATT=  44.80 LONG= -68.82
63.164.26.196	07:10 am  Thursday December 10, 2009	ESTES PARK_matt2 +	 LATT=  41.20 LONG= 106.88
63.164.26.196	07:15 am  Thursday December 10, 2009	ESTES PARK_matt2 +	 LATT=  41.20 LONG= 106.88
63.164.26.196	07:17 am  Thursday December 10, 2009	ESTES PARK_matt2 +	 LATT=  41.20 LONG= 106.88
63.164.26.196	07:30 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
166.4.141.253	10:20 am  Thursday December 10, 2009	NATCHITOCHES LA	 LATT=  31.77 LONG= -93.08
204.181.131.254	10:45 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
204.181.131.254	10:54 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	11:02 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	11:10 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	11:12 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	11:13 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
199.131.100.220	11:13 am  Thursday December 10, 2009	DENVER WB AP CO	 LATT=  39.77 LONG=-104.88
63.164.26.196	11:15 am  Thursday December 10, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	01:59 pm  Thursday December 10, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
63.164.26.196	02:27 pm  Thursday December 10, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
204.181.131.254	03:03 pm  Thursday December 10, 2009	ESTES PARK 1N CO +	 LATT=  41.20 LONG= 106.88
204.181.131.254	03:07 pm  Thursday December 10, 2009	ESTES PARK 1N CO +	 LATT=  41.20 LONG= 106.88
63.164.26.196	03:35 pm  Thursday December 10, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
204.181.131.254	08:25 am  Friday December 11, 2009	Estes Spigel +	 LATT=  41.20 LONG= 106.88
204.181.131.254	10:25 am  Friday December 11, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
204.181.131.254	10:45 am  Friday December 11, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
166.7.77.143	11:00 am  Friday December 11, 2009	Stonewall +	 LATT=  47.05 LONG= 112.66
166.5.218.239	11:12 am  Friday December 11, 2009	PALOMAR MTN OBSY CA	 LATT=  33.35 LONG=-116.85
166.5.218.239	11:13 am  Friday December 11, 2009	PALOMAR MTN OBSY CA	 LATT=  33.35 LONG=-116.85
166.5.218.239	11:14 am  Friday December 11, 2009	PALOMAR MTN OBSY CA	 LATT=  33.35 LONG=-116.85
199.131.172.92	11:49 am  Friday December 11, 2009	Charles C Deam Wilderness +	 LATT=  39.03 LONG=  86.37
204.181.131.254	12:10 pm  Friday December 11, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
166.6.180.81	02:00 pm  Friday December 11, 2009	BuckForest +	 LATT=  48.64 LONG= 120.39
166.6.180.81	02:04 pm  Friday December 11, 2009	BuckForest +	 LATT=  48.64 LONG= 120.39
63.164.26.196	07:57 am  Saturday December 12, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	08:14 am  Saturday December 12, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	10:05 am  Saturday December 12, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	10:06 am  Saturday December 12, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	10:10 am  Saturday December 12, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	10:11 am  Saturday December 12, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	11:05 am  Saturday December 12, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
63.164.26.196	12:27 pm  Saturday December 12, 2009	ESTES PARK 1N CO +	 LATT=  40.38 LONG=-105.52
63.164.26.196	12:45 pm  Saturday December 12, 2009	Esters Park_Peasley +	 LATT=  40.38 LONG=-105.52
63.164.26.196	07:59 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
76.179.68.251	09:17 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
76.179.68.251	09:33 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
76.179.68.251	09:38 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
76.179.68.251	09:41 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
204.181.131.254	10:22 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
204.181.131.254	10:26 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
204.181.131.254	10:28 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
204.181.131.254	10:29 am  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
76.179.68.251	11:16 am  Sunday December 13, 2009	ESTES PARK 1N CO +	 LATT=  41.28 LONG= 106.92
76.179.68.251	11:16 am  Sunday December 13, 2009	ESTES PARK 1N CO +	 LATT=  41.28 LONG= 106.92
63.164.26.196	11:47 am  Sunday December 13, 2009	ESTES PARK 1N CO	 LATT=  40.38 LONG=-105.52
63.164.26.196	12:03 pm  Sunday December 13, 2009	ESTES PARK  CO 2 +	 LATT=  41.20 LONG= 106.88
63.164.26.196	01:09 pm  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	01:10 pm  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	01:11 pm  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
76.179.70.74	05:54 pm  Sunday December 13, 2009	ESTES PARK_blanchette +	 LATT=  40.38 LONG=-105.52
63.164.26.196	07:59 pm  Sunday December 13, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
204.181.131.254	08:12 pm  Sunday December 13, 2009	ESTES PARK_BARD +	 LATT=  40.38 LONG=-105.52
63.164.26.196	11:37 am  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
166.4.141.253	11:45 am  Monday December 14, 2009	NATCHITOCHES LA	 LATT=  31.77 LONG= -93.08
166.4.141.253	11:47 am  Monday December 14, 2009	NATCHITOCHES LA	 LATT=  31.77 LONG= -93.08
166.4.141.253	11:47 am  Monday December 14, 2009	NATCHITOCHES LA	 LATT=  31.77 LONG= -93.08
166.4.141.253	11:48 am  Monday December 14, 2009	NATCHITOCHES LA	 LATT=  31.77 LONG= -93.08
63.164.26.196	11:58 am  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
166.4.141.253	12:32 pm  Monday December 14, 2009	NATCHITOCHES LA	 LATT=  31.77 LONG= -93.08
66.186.169.234	01:32 pm  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
66.186.169.234	01:38 pm  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
66.186.169.234	01:38 pm  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
66.186.169.234	01:40 pm  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
66.186.169.234	01:41 pm  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
66.186.169.234	01:42 pm  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
63.164.26.196	03:34 pm  Monday December 14, 2009	LIVINGSTON CAA AP MT	 LATT=  45.67 LONG=-110.53
66.186.169.234	04:09 pm  Monday December 14, 2009	ESTES PARK Grella +	 LATT=  41.20 LONG= 106.84
