z166222-221.ip.fs.fed.us	01:04 am  Thursday January 1, 2009	3	  my steve +                            	 LATT=  46.36 LONG= 113.94
166.7.151.95	02:18 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:19 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:19 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:29 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:30 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:30 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:32 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:33 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:33 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	02:34 pm  Wednesday December 23, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
208.80.193.27	08:42 pm  Wednesday December 23, 2009	1		
166.7.151.95	06:41 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:41 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:42 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:42 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:42 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:43 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:43 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:44 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:44 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:45 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:49 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:49 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:49 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:50 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:51 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:51 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:52 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:52 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:53 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:53 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:54 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:54 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	06:55 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:10 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:11 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:11 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:11 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:12 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:13 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:13 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:14 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:15 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:16 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:23 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:23 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:23 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:24 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:35 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:35 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:35 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:37 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:37 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:37 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:38 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:38 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:39 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:39 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:40 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:40 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:40 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:41 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:41 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:42 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:42 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	07:43 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:33 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:33 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:34 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:34 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:35 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:36 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:36 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:37 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:37 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
166.7.151.95	08:38 am  Thursday December 24, 2009	50	  TROUT CREEK RS MT 38.83+ +            	 LATT=  47.87 LONG= 115.54
208.80.193.38	04:17 pm  Friday December 25, 2009	1		
208.80.193.30	00:53 am  Sunday December 27, 2009	1		
121.128.203.159	05:34 pm  Sunday December 27, 2009	1		
199.131.171.112	07:53 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
199.131.171.112	07:53 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
199.131.171.112	07:54 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
199.131.171.112	07:55 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
199.131.171.112	07:56 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
166.7.101.77	07:56 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
199.131.171.112	07:57 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
166.7.101.77	07:57 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
199.131.171.112	07:57 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
166.7.101.77	07:57 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
199.131.171.112	07:58 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
166.7.101.77	07:58 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
199.131.171.112	07:59 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
166.7.101.77	07:59 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:00 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:00 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:01 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:02 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:04 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:05 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:05 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
166.7.101.77	08:07 am  Monday December 28, 2009	100	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
199.131.171.112	08:08 am  Monday December 28, 2009	30	  WARREN PA                             	 LATT=  41.83 LONG= -79.15
208.80.193.27	09:49 am  Monday December 28, 2009	1		
166.2.205.171	12:50 pm  Monday December 28, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
166.5.61.65	03:48 pm  Monday December 28, 2009	30	  ALTURAS CA                            	 LATT=  41.50 LONG=-120.53
166.5.61.65	03:49 pm  Monday December 28, 2009	30	  ALTURAS CA                            	 LATT=  41.50 LONG=-120.53
168.103.199.60	03:56 pm  Monday December 28, 2009	30	  OPELIKA AL                            	 LATT=  32.63 LONG= -85.38
166.5.61.65	04:09 pm  Monday December 28, 2009	30	  ALTURAS CA                            	 LATT=  41.50 LONG=-120.53
166.5.84.104	06:17 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:19 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:19 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:21 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:22 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:23 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:23 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:23 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:26 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	06:26 pm  Monday December 28, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	07:57 am  Tuesday December 29, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	07:58 am  Tuesday December 29, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	07:58 am  Tuesday December 29, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	08:04 am  Tuesday December 29, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
166.5.84.104	09:05 am  Tuesday December 29, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
72.227.68.14	10:53 am  Tuesday December 29, 2009	30	  PORTLAND WB AIRPORT ME                	 LATT=  43.65 LONG= -70.32
72.227.68.14	11:06 am  Tuesday December 29, 2009	30	  PORTLAND WB AIRPORT ME                	 LATT=  43.65 LONG= -70.32
216.227.95.58	11:59 am  Tuesday December 29, 2009	30	  AUGUSTA CAA AIRPORT ME                	 LATT=  44.32 LONG= -69.80
216.227.95.58	12:04 pm  Tuesday December 29, 2009	30	  AUGUSTA CAA AIRPORT ME                	 LATT=  44.32 LONG= -69.80
166.7.101.77	12:08 pm  Tuesday December 29, 2009	30	  YELLOWTAIL DAM MT +                   	 LATT=  45.15 LONG= 108.45
216.227.95.58	12:45 pm  Tuesday December 29, 2009	30	  AUGUSTA CAA AIRPORT ME                	 LATT=  44.32 LONG= -69.80
166.5.61.65	02:47 pm  Tuesday December 29, 2009	30	  ALTURAS CA                            	 LATT=  41.50 LONG=-120.53
166.5.61.65	02:51 pm  Tuesday December 29, 2009	30	  ALTURAS CA                            	 LATT=  41.50 LONG=-120.53
166.5.84.104	04:38 pm  Tuesday December 29, 2009	30	  WILLITS 1NE CA                        	 LATT=  39.42 LONG=-123.33
208.80.193.54	05:30 pm  Tuesday December 29, 2009	1		
199.156.201.240	01:06 pm  Wednesday December 30, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
199.156.201.240	01:07 pm  Wednesday December 30, 2009	30	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
166.6.188.50	01:42 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:47 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:49 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:50 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:51 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:52 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:52 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:53 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	01:53 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	02:23 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	04:06 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:00 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:13 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:16 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:19 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:20 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:22 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:35 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:36 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
166.6.188.50	05:37 pm  Wednesday December 30, 2009	30	  CASCADIA R S OR                       	 LATT=  44.38 LONG=-122.50
208.80.193.29	01:32 am  Thursday December 31, 2009	1		
65.175.135.15	07:13 am  Thursday December 31, 2009	10	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
65.175.135.15	07:16 am  Thursday December 31, 2009	10	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
65.175.135.15	07:31 am  Thursday December 31, 2009	20	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
65.175.135.15	07:31 am  Thursday December 31, 2009	20	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
65.175.135.15	07:31 am  Thursday December 31, 2009	20	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
65.175.135.15	07:32 am  Thursday December 31, 2009	20	  SEELEY LAKE RS MT 22.55 +             	 LATT=  47.14 LONG= 113.60
